dup_rate,key_id,m,tail_op,n_cu_versions,current_op,eligible,dup_injected_any,n_versions_duplicated,dup_on_current,caused_violation,verdict
0.05,232,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1144,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,683,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,916,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,796,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,747,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1258,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,368,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,751,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,656,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,511,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,363,1,u,1,u,True,True,1,True,True,DUPLICATE
0.05,761,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,411,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,302,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,705,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1021,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1105,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,665,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,966,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,180,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1012,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,691,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,309,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1125,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,209,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,104,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,961,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,122,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,666,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1160,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,330,1,u,1,u,True,True,1,True,True,DUPLICATE
0.05,846,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,52,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,119,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,749,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,562,1,u,1,u,True,True,1,True,True,DUPLICATE
0.05,1133,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,117,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,1214,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1185,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,71,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1085,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,149,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1053,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,918,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,382,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,952,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,695,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,200,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,896,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,253,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,504,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,762,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,204,1,u,1,u,True,True,1,True,True,DUPLICATE
0.05,543,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,531,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1253,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,358,9,d,8,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,890,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,179,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,49,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,748,6,u,6,u,True,True,3,True,True,DUPLICATE
0.15,1029,9,u,9,u,True,True,4,True,True,DUPLICATE
0.15,301,12,u,12,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,823,14,u,14,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1072,27,u,27,u,True,True,4,False,False,MATCH_OR_OTHER
0.15,527,50,c,49,c,True,True,5,False,False,MATCH_OR_OTHER
0.15,542,10,u,10,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,66,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,407,3,u,3,u,True,True,2,True,True,DUPLICATE
0.15,556,8,u,8,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,267,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,224,13,d,12,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,719,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,988,10,c,9,c,True,True,1,False,False,MATCH_OR_OTHER
0.15,10,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,962,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1161,5,d,4,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,400,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,425,5,d,4,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,567,10,u,10,u,True,True,3,False,False,MATCH_OR_OTHER
0.15,734,8,u,8,u,True,True,2,True,True,DUPLICATE
0.15,623,19,u,19,u,True,True,4,False,False,MATCH_OR_OTHER
0.15,456,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,836,21,u,21,u,True,True,3,True,True,DUPLICATE
0.15,1006,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,599,8,u,8,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,563,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,412,13,u,13,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1124,12,u,12,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,1074,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,597,10,d,9,d,False,True,2,False,False,MATCH_OR_OTHER
0.15,383,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,153,10,u,10,u,True,True,3,False,False,MATCH_OR_OTHER
0.15,1102,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,277,16,d,15,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,1238,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,112,10,d,9,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,1116,6,u,6,u,True,True,2,True,True,DUPLICATE
0.15,880,18,u,18,u,True,True,4,False,False,MATCH_OR_OTHER
0.15,499,6,u,6,u,True,True,2,True,True,DUPLICATE
0.15,652,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1150,2,u,2,u,True,True,1,True,True,DUPLICATE
0.15,399,13,u,13,u,True,True,2,True,True,DUPLICATE
0.15,671,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,315,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1164,10,u,10,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1236,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,304,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,505,14,d,13,d,False,True,3,False,False,MATCH_OR_OTHER
0.15,370,4,c,3,c,True,False,0,False,False,MATCH_OR_OTHER
0.15,469,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,663,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1181,9,d,8,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,855,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,61,5,u,5,u,True,True,1,True,True,DUPLICATE
0.15,477,9,d,8,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,938,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,82,11,u,11,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,545,10,c,9,c,True,True,1,False,False,MATCH_OR_OTHER
0.15,1257,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,13,8,u,8,u,True,True,2,True,True,DUPLICATE
0.15,124,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,722,8,u,8,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,27,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,847,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,195,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,723,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,496,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,714,23,d,22,d,False,True,2,False,False,MATCH_OR_OTHER
0.15,621,16,u,16,u,True,True,4,False,False,MATCH_OR_OTHER
0.15,120,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1064,21,u,21,u,True,True,4,False,False,MATCH_OR_OTHER
0.15,97,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,690,6,u,6,u,True,True,3,False,False,MATCH_OR_OTHER
0.15,900,7,d,6,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,930,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,424,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,129,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,227,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,614,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,1247,16,d,15,d,False,True,3,False,False,MATCH_OR_OTHER
0.15,946,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1052,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,915,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1142,9,c,8,c,True,True,1,False,False,MATCH_OR_OTHER
0.15,929,11,d,10,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,1219,15,c,14,c,True,True,1,True,True,DUPLICATE
0.15,1061,10,c,9,c,True,False,0,False,False,MATCH_OR_OTHER
0.15,378,11,u,11,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,328,5,c,4,c,True,True,2,True,True,DUPLICATE
0.15,1179,12,u,12,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,702,4,u,4,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,270,3,u,3,u,True,True,1,True,True,DUPLICATE
0.15,792,15,d,14,d,False,True,3,False,False,MATCH_OR_OTHER
0.15,983,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,538,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1198,15,u,15,u,True,True,4,False,False,MATCH_OR_OTHER
0.15,506,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,743,14,d,13,d,False,True,3,False,False,MATCH_OR_OTHER
0.15,235,15,u,15,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,5,12,c,11,c,True,False,0,False,False,MATCH_OR_OTHER
0.15,40,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,298,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,243,10,u,10,u,True,True,3,False,False,MATCH_OR_OTHER
0.15,410,5,u,5,u,True,True,3,True,True,DUPLICATE
0.15,780,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,741,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,525,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1032,11,u,11,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,692,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1089,8,u,8,u,True,True,2,True,True,DUPLICATE
0.15,824,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1077,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,336,10,u,10,u,True,True,2,True,True,DUPLICATE
0.15,278,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,594,12,d,11,d,False,True,4,False,False,MATCH_OR_OTHER
0.15,158,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,335,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1146,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,171,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,939,11,d,10,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,83,6,d,5,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,1246,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,1079,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,682,3,u,3,u,True,True,1,True,True,DUPLICATE
0.15,151,11,u,11,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,314,5,d,4,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,839,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,351,11,u,11,u,True,True,4,True,True,DUPLICATE
0.15,706,11,c,10,c,True,True,1,False,False,MATCH_OR_OTHER
0.15,922,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,310,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1123,9,d,8,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,592,3,c,2,c,True,False,0,False,False,MATCH_OR_OTHER
0.15,490,16,u,16,u,True,True,4,True,True,DUPLICATE
0.15,716,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1157,8,u,8,u,True,True,1,True,True,DUPLICATE
0.15,969,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,397,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,108,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1200,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,953,4,u,4,u,True,True,1,True,True,DUPLICATE
0.15,819,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,307,3,u,3,u,True,True,1,True,True,DUPLICATE
0.15,478,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,319,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,600,11,u,11,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1071,3,c,2,c,True,True,1,True,True,DUPLICATE
0.15,789,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,853,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1174,11,u,11,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,402,4,c,3,c,True,True,1,True,True,DUPLICATE
0.15,770,12,d,11,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,1222,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,539,10,c,9,c,True,True,1,False,False,MATCH_OR_OTHER
0.15,1231,14,d,13,d,False,True,2,False,False,MATCH_OR_OTHER
0.15,12,8,u,8,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,354,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,895,5,c,4,c,True,True,2,False,False,MATCH_OR_OTHER
0.15,863,18,u,18,u,True,True,3,False,False,MATCH_OR_OTHER
0.15,92,13,c,12,c,True,True,2,False,False,MATCH_OR_OTHER
0.15,902,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,56,6,c,5,c,True,True,1,False,False,MATCH_OR_OTHER
0.15,1202,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,629,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,640,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1243,10,u,10,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,577,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1084,13,u,13,u,True,True,2,True,True,DUPLICATE
0.15,1069,9,u,9,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,454,15,u,15,u,True,True,3,True,True,DUPLICATE
0.15,797,10,d,9,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,1176,9,d,8,d,False,True,3,False,False,MATCH_OR_OTHER
0.15,4,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1218,14,d,13,d,False,True,2,False,False,MATCH_OR_OTHER
0.15,507,9,d,8,d,False,True,3,False,False,MATCH_OR_OTHER
0.15,740,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,634,8,d,7,d,False,True,4,False,False,MATCH_OR_OTHER
0.15,172,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,435,19,u,19,u,True,True,4,False,False,MATCH_OR_OTHER
0.15,471,10,u,10,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,965,7,d,6,d,False,True,2,False,False,MATCH_OR_OTHER
0.15,931,8,u,8,u,True,True,2,True,True,DUPLICATE
0.15,1098,3,c,2,c,True,False,0,False,False,MATCH_OR_OTHER
0.15,45,18,u,18,u,True,True,5,False,False,MATCH_OR_OTHER
0.15,1230,8,u,8,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,892,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,123,3,u,3,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,616,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,16,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,349,15,u,15,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,181,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,401,13,u,13,u,True,True,3,True,True,DUPLICATE
0.15,610,8,u,8,u,True,True,2,True,True,DUPLICATE
0.15,1112,15,u,15,u,True,True,5,True,True,DUPLICATE
0.15,105,8,u,8,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,175,7,u,7,u,True,True,1,True,True,DUPLICATE
0.15,951,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,501,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,866,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,587,9,c,8,c,True,True,1,False,False,MATCH_OR_OTHER
0.15,1082,5,d,4,d,False,True,2,False,False,MATCH_OR_OTHER
0.15,909,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,818,10,d,9,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,405,5,c,4,c,True,True,1,True,True,DUPLICATE
0.15,612,9,d,8,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,568,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,725,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,130,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,907,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1030,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,494,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,628,12,u,12,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,699,4,d,3,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,305,8,u,8,u,True,True,1,True,True,DUPLICATE
0.15,1086,3,u,3,u,True,True,1,True,True,DUPLICATE
0.15,389,9,d,8,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,928,5,u,5,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,31,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,74,4,d,3,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,649,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,758,5,d,4,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,331,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,343,13,d,12,d,False,True,3,False,False,MATCH_OR_OTHER
0.15,1215,10,d,9,d,False,True,2,False,False,MATCH_OR_OTHER
0.15,1002,4,d,3,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,1242,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1070,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,874,9,u,9,u,True,True,3,False,False,MATCH_OR_OTHER
0.15,990,7,d,6,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,325,4,c,3,c,True,True,1,False,False,MATCH_OR_OTHER
0.15,1209,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,696,9,u,9,u,True,True,3,True,True,DUPLICATE
0.15,541,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1008,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,225,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1062,2,u,2,u,True,True,2,True,True,DUPLICATE
0.15,582,4,d,3,d,False,True,2,False,False,MATCH_OR_OTHER
0.15,569,13,u,13,u,True,True,4,True,True,DUPLICATE
0.15,668,17,u,17,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1163,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,366,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,662,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1233,5,c,4,c,True,False,0,False,False,MATCH_OR_OTHER
0.15,660,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1042,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1018,5,c,4,c,True,False,0,False,False,MATCH_OR_OTHER
0.15,80,7,c,6,c,True,True,2,False,False,MATCH_OR_OTHER
0.15,724,8,u,8,u,True,True,3,True,True,DUPLICATE
0.15,731,9,u,9,u,True,True,3,False,False,MATCH_OR_OTHER
0.15,1017,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1127,5,c,4,c,True,False,0,False,False,MATCH_OR_OTHER
0.15,1122,10,d,9,d,False,True,2,False,False,MATCH_OR_OTHER
0.15,429,5,c,4,c,True,True,2,True,True,DUPLICATE
0.15,486,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,884,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,91,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,222,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,566,4,u,4,u,True,True,2,True,True,DUPLICATE
0.15,341,13,u,13,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1205,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,517,10,c,9,c,True,True,2,False,False,MATCH_OR_OTHER
0.15,678,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,255,7,u,7,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,323,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1225,10,d,9,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,186,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1152,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,974,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1237,6,u,6,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,283,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,23,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1060,5,u,5,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,1221,9,u,9,u,True,True,5,True,True,DUPLICATE
0.15,470,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,798,10,u,10,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,512,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,193,5,u,5,u,True,True,2,True,True,DUPLICATE
0.15,364,11,u,11,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,1041,3,u,3,u,True,True,3,True,True,DUPLICATE
0.15,107,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,904,11,u,11,u,True,True,2,True,True,DUPLICATE
0.15,148,11,u,11,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,782,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,422,6,c,5,c,True,False,0,False,False,MATCH_OR_OTHER
0.15,352,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,613,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,128,13,d,12,d,False,True,2,False,False,MATCH_OR_OTHER
0.15,1166,8,c,7,c,True,True,3,True,True,DUPLICATE
0.15,357,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,633,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,684,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,644,3,u,3,u,True,True,1,True,True,DUPLICATE
0.15,89,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,647,17,u,17,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,390,12,u,12,u,True,True,3,False,False,MATCH_OR_OTHER
0.15,851,4,d,3,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,653,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1104,14,u,14,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,118,10,u,10,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,968,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,451,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,583,7,u,7,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,147,4,u,4,u,True,True,1,True,True,DUPLICATE
0.15,252,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,948,12,u,12,u,True,True,4,True,True,DUPLICATE
0.15,430,11,u,11,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1140,4,d,3,d,False,True,2,False,False,MATCH_OR_OTHER
0.15,622,6,d,5,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,438,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,488,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,234,6,c,5,c,True,True,1,False,False,MATCH_OR_OTHER
0.15,785,9,d,8,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,522,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
