key_id,m,competitive_lsns,competitive_ops,clean_seqs,final_seqs,n_pairs,fired_pairs,last_pair_uniform,last_pair_fired,tail_op,current_lsn,winner_vidx,winner_seq,winner_lsn,winner_op,present,violated,verdict
1001,8,2103;2115;2344;2438;4559;5437;5550;6383,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;3;4;5;7;6;8,7,6,0.636557,False,u,6383,7,8,6383,u,1,False,MATCH
1015,8,2104;3410;3878;4206;5438;5687;5938;6989,uuuuuudc,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,7,-,0.777943,False,c,6989,7,8,6989,c,1,False,MATCH
1009,2,2107;4603,uu,1;2,1;2,1,-,0.576668,False,u,4603,1,2,4603,u,1,False,MATCH
1240,4,2108;2897;4320;7143,cuuu,1;2;3;4,1;3;2;4,3,2,0.405813,False,u,7143,3,4,7143,u,1,False,MATCH
934,18,2113;2207;2449;2892;2894;4143;4271;4347;4863;4948;5240;5310;6017;6172;6177;6186;6228;6698,uuuuuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18,2;1;3;5;4;6;7;8;9;10;11;13;12;15;14;16;17;18,17,1;4;12;14,0.784282,False,u,6698,17,18,6698,u,1,False,MATCH
615,7,2114;2837;3774;3971;4311;5349;6433,uuuuuuu,1;2;3;4;5;6;7,1;2;3;4;5;6;7,6,-,0.846175,False,u,6433,6,7,6433,u,1,False,MATCH
228,14,2117;2335;2929;3052;3291;3698;3773;3960;5159;5519;5985;5988;6096;6229,uuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14,1;2;3;4;5;7;6;8;9;10;11;12;13;14,13,6,0.658016,False,u,6229,13,14,6229,u,1,False,MATCH
544,7,2119;2385;3525;3983;6047;6223;6386,uuuuuuu,1;2;3;4;5;6;7,1;2;3;4;5;7;6,6,6,0.014243,True,u,6386,5,7,6223,u,1,True,STALE_WINS
827,7,2122;3192;3844;5103;5429;5779;5956,uuuuuuu,1;2;3;4;5;6;7,1;2;3;4;6;5;7,6,5,0.980600,False,u,5956,6,7,5956,u,1,False,MATCH
50,3,2124;3846;6298,uuu,1;2;3,1;2;3,2,-,0.713077,False,u,6298,2,3,6298,u,1,False,MATCH
46,12,2125;2319;2474;2701;3861;4706;4935;5239;5622;6087;6274;7395,uuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12,1;2;3;4;5;7;6;9;8;10;11;12,11,6;8,0.851300,False,u,7395,11,12,7395,u,1,False,MATCH
291,6,2131;3508;4795;5216;6303;6993,uuuuuu,1;2;3;4;5;6,1;3;2;4;5;6,5,2,0.632310,False,u,6993,5,6,6993,u,1,False,MATCH
1170,6,2134;4220;4458;5028;5228;6916,uuuuuu,1;2;3;4;5;6,1;2;4;3;5;6,5,3,0.874159,False,u,6916,5,6,6916,u,1,False,MATCH
826,4,2138;2380;5533;5918,uudc,1;2;3;4,2;1;3;4,3,1,0.274779,False,c,5918,3,4,5918,c,1,False,MATCH
258,3,2141;2366;5127,uuu,1;2;3,1;2;3,2,-,0.615913,False,u,5127,2,3,5127,u,1,False,MATCH
1234,9,2142;3186;4580;5125;5472;5869;6514;6784;7028,cuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;4;6;5;7;8;9,8,5,0.276793,False,u,7028,8,9,7028,u,1,False,MATCH
205,3,2144;6243;7337,uuu,1;2;3,1;2;3,2,-,0.958091,False,u,7337,2,3,7337,u,1,False,MATCH
184,3,2145;6517;7340,uud,1;2;3,2;1;3,2,1,0.860183,False,d,7340,2,3,7340,d,0,False,MATCH
727,5,2149;3190;5312;5934;6934,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.598840,False,u,6934,4,5,6934,u,1,False,MATCH
1109,4,2162;2813;4042;5715,uuuu,1;2;3;4,1;3;4;2,3,2;3,0.186337,True,u,5715,2,4,4042,u,1,True,STALE_WINS
33,9,2164;3164;3817;4352;5039;5203;5355;6058;6978,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;4;5;6;7;9;8,8,8,0.165048,True,u,6978,7,9,6058,u,1,True,STALE_WINS
192,3,2167;5610;6435,uud,1;2;3,1;2;3,2,-,0.671455,False,d,6435,2,3,6435,d,0,False,MATCH
579,2,2169;5158,ud,1;2,1;2,1,-,0.791641,False,d,5158,1,2,5158,d,0,False,MATCH
802,3,2173;2802;6306,uuu,1;2;3,1;3;2,2,2,0.042914,True,u,6306,1,3,2802,u,1,True,STALE_WINS
329,4,2174;2600;5347;7034,uuuu,1;2;3;4,2;1;3;4,3,1,0.283321,False,u,7034,3,4,7034,u,1,False,MATCH
355,4,2175;2969;3451;4938,uuuu,1;2;3;4,1;2;3;4,3,-,0.506439,False,u,4938,3,4,4938,u,1,False,MATCH
1033,3,2180;3644;6443,uuu,1;2;3,1;2;3,2,-,0.280703,False,u,6443,2,3,6443,u,1,False,MATCH
290,4,2184;2384;2699;3232,uuuu,1;2;3;4,1;2;3;4,3,-,0.455374,False,u,3232,3,4,3232,u,1,False,MATCH
1183,3,2188;2775;7023,uuu,1;2;3,1;2;3,2,-,0.376451,False,u,7023,2,3,7023,u,1,False,MATCH
645,3,2189;6224;6451,uuu,1;2;3,1;2;3,2,-,0.660411,False,u,6451,2,3,6451,u,1,False,MATCH
838,2,2190;4120,uu,1;2,1;2,1,-,0.890310,False,u,4120,1,2,4120,u,1,False,MATCH
223,9,2194;3485;4293;4839;5181;5432;5802;6436;6798,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;5;4;7;6;9;8,8,4;6;8,0.223757,True,u,6798,7,9,6436,u,1,True,STALE_WINS
575,8,2195;2512;2671;4163;5289;5364;5868;6184,uuuuuuuu,1;2;3;4;5;6;7;8,2;1;3;4;5;6;8;7,7,1;7,0.032967,True,u,6184,6,8,5868,u,1,True,STALE_WINS
373,2,2196;2936,uu,1;2,1;2,1,-,0.476315,False,u,2936,1,2,2936,u,1,False,MATCH
1201,7,2197;3107;4410;4684;6031;6118;6318,cuuuudc,1;2;3;4;5;6;7,1;2;3;5;4;6;7,6,4,0.713242,False,c,6318,6,7,6318,c,1,False,MATCH
871,4,2199;2745;4036;6970,uuuu,1;2;3;4,1;2;3;4,3,-,0.867296,False,u,6970,3,4,6970,u,1,False,MATCH
237,6,2200;2702;3701;4963;6106;6565,uuuuud,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.904157,False,d,6565,5,6,6565,d,0,False,MATCH
1208,3,2201;3964;4885,cuu,1;2;3,1;2;3,2,-,0.516155,False,u,4885,2,3,4885,u,1,False,MATCH
794,10,2202;2618;3761;3768;4322;4513;5251;5887;6696;6823,uuuuuuuuud,1;2;3;4;5;6;7;8;9;10,2;3;1;4;5;6;7;8;10;9,9,1;2;9,0.138752,True,d,6823,8,10,6696,u,1,True,GHOST
1132,4,2203;3152;5462;5798,uuuu,1;2;3;4,1;2;3;4,3,-,0.498743,False,u,5798,3,4,5798,u,1,False,MATCH
1031,2,2204;5096,uu,1;2,2;1,1,1,0.088948,True,u,5096,0,2,2204,u,1,True,STALE_WINS
1118,7,2205;3011;3022;3048;3504;4729;5817,uuuuuuu,1;2;3;4;5;6;7,1;3;4;2;6;7;5,6,2;3;5;6,0.062084,True,u,5817,5,7,4729,u,1,True,STALE_WINS
689,3,2206;4281;4898,uuu,1;2;3,2;1;3,2,1,0.398009,False,u,4898,2,3,4898,u,1,False,MATCH
1100,3,2215;4834;6513,uud,1;2;3,1;2;3,2,-,0.520545,False,d,6513,2,3,6513,d,0,False,MATCH
707,2,2216;3704,uu,1;2,2;1,1,1,0.230819,True,u,3704,0,2,2216,u,1,True,STALE_WINS
1126,4,2217;3629;4954;7155,uuuu,1;2;3;4,1;2;3;4,3,-,0.886361,False,u,7155,3,4,7155,u,1,False,MATCH
502,2,2219;7212,uu,1;2,2;1,1,1,0.232748,True,u,7212,0,2,2219,u,1,True,STALE_WINS
728,9,2222;2390;2595;2988;3332;3927;4762;6814;6897,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;4;5;6;7;8;9,8,-,0.809040,False,u,6897,8,9,6897,u,1,False,MATCH
365,11,2223;2337;2462;2568;3486;3805;4626;5224;6130;6603;6774,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,1;2;3;4;5;7;6;8;9;10;11,10,6,0.766883,False,u,6774,10,11,6774,u,1,False,MATCH
687,3,2225;5611;5959,uuu,1;2;3,1;3;2,2,2,0.118794,True,u,5959,1,3,5611,u,1,True,STALE_WINS
549,1,2227,u,1,1,0,-,-,False,u,2227,0,1,2227,u,1,False,MATCH
26,10,2230;2292;2363;2957;3872;4453;4709;5580;6022;6762,uuuuuuuuuu,1;2;3;4;5;6;7;8;9;10,2;3;4;1;5;6;7;8;9;10,9,1;2;3,0.574898,False,u,6762,9,10,6762,u,1,False,MATCH
926,2,2233;2768,uu,1;2,2;1,1,1,0.011250,True,u,2768,0,2,2233,u,1,True,STALE_WINS
247,5,2243;2689;4944;6718;6946,uuuuu,1;2;3;4;5,2;1;3;4;5,4,1,0.818402,False,u,6946,4,5,6946,u,1,False,MATCH
114,17,2245;2477;2672;2840;2875;2962;3616;3785;4913;5445;6159;6219;6425;6485;6569;6838;7400,uuuuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2;3;5;4;6;7;9;8;10;11;12;13;14;15;17;16,16,4;8;16,0.132015,True,u,7400,15,17,6838,u,1,True,STALE_WINS
132,9,2246;2896;4638;5106;5931;6973;6999;7208;7323,uuuuuuuuu,1;2;3;4;5;6;7;8;9,2;3;1;4;5;6;8;7;9,8,1;2;7,0.498130,False,u,7323,8,9,7323,u,1,False,MATCH
22,4,2248;2520;4610;5211,uuuu,1;2;3;4,2;3;1;4,3,1;2,0.773194,False,u,5211,3,4,5211,u,1,False,MATCH
816,2,2250;4168,uu,1;2,1;2,1,-,0.530170,False,u,4168,1,2,4168,u,1,False,MATCH
487,7,2251;3277;3820;4629;5900;6680;7341,uuuuuuu,1;2;3;4;5;6;7,2;1;3;4;5;6;7,6,1,0.256044,False,u,7341,6,7,7341,u,1,False,MATCH
528,6,2254;2333;2341;3791;6828;7358,uuuuuu,1;2;3;4;5;6,2;1;3;4;6;5,5,1;5,0.185736,True,u,7358,4,6,6828,u,1,True,STALE_WINS
409,3,2258;3777;5937,uuu,1;2;3,1;2;3,2,-,0.581525,False,u,5937,2,3,5937,u,1,False,MATCH
820,5,2259;3012;3173;5712;5827,uuuuu,1;2;3;4;5,1;3;2;5;4,4,2;4,0.158415,True,u,5827,3,5,5712,u,1,True,STALE_WINS
898,4,2262;2453;2468;3218,uudc,1;2;3;4,1;2;4;3,3,3,0.058680,True,c,3218,2,4,2468,d,0,True,MISSING_CURRENT
333,8,2267;2589;2808;4945;5345;6392;6885;7300,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;3;5;4;6;7;8,7,4,0.755993,False,u,7300,7,8,7300,u,1,False,MATCH
241,3,2268;2791;3812,uuu,1;2;3,1;2;3,2,-,0.576095,False,u,3812,2,3,3812,u,1,False,MATCH
519,6,2271;3352;3529;3985;5434;6560,uuuuuu,1;2;3;4;5;6,2;1;3;4;5;6,5,1,0.374132,False,u,6560,5,6,6560,u,1,False,MATCH
214,6,2274;2493;2530;4013;5066;6253,uuuudc,1;2;3;4;5;6,2;3;1;5;4;6,5,1;2;4,0.700337,False,c,6253,5,6,6253,c,1,False,MATCH
982,1,2276,u,1,1,0,-,-,False,u,2276,0,1,2276,u,1,False,MATCH
448,4,2278;6082;6197;7392,uuuu,1;2;3;4,1;2;3;4,3,-,0.559759,False,u,7392,3,4,7392,u,1,False,MATCH
362,6,2282;3172;3253;3939;4930;5515,uuuuuu,1;2;3;4;5;6,1;3;2;4;6;5,5,2;5,0.201213,True,u,5515,4,6,4930,u,1,True,STALE_WINS
380,4,2284;2750;3358;5840,uuuu,1;2;3;4,1;2;3;4,3,-,0.336353,False,u,5840,3,4,5840,u,1,False,MATCH
263,5,2288;5100;5165;5924;6187,uuuuu,1;2;3;4;5,2;1;3;5;4,4,1;4,0.000106,True,u,6187,3,5,5924,u,1,True,STALE_WINS
379,3,2289;2941;4222,uuu,1;2;3,2;1;3,2,1,0.695127,False,u,4222,2,3,4222,u,1,False,MATCH
174,3,2291;2879;6913,uuu,1;2;3,1;2;3,2,-,0.963999,False,u,6913,2,3,6913,u,1,False,MATCH
322,5,2295;2376;2431;4153;6408,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.851231,False,u,6408,4,5,6408,u,1,False,MATCH
1119,8,2296;2410;3647;3851;4027;4510;4570;5697,uuuuuuud,1;2;3;4;5;6;7;8,1;3;4;5;6;7;8;2,7,2;3;4;5;6;7,0.102060,True,d,5697,6,8,4570,u,1,True,GHOST
201,2,2299;3386,ud,1;2,1;2,1,-,0.660560,False,d,3386,1,2,3386,d,0,False,MATCH
1139,2,2300;5465,uu,1;2,1;2,1,-,0.661386,False,u,5465,1,2,5465,u,1,False,MATCH
984,2,2301;7040,uu,1;2,1;2,1,-,0.374669,False,u,7040,1,2,7040,u,1,False,MATCH
788,4,2302;4646;6405;7080,uuuu,1;2;3;4,1;3;2;4,3,2,0.734370,False,u,7080,3,4,7080,u,1,False,MATCH
1016,6,2303;3515;3517;5634;5724;6143,uuuuuu,1;2;3;4;5;6,1;2;4;3;6;5,5,3;5,0.059615,True,u,6143,4,6,5724,u,1,True,STALE_WINS
844,10,2304;2714;2880;3954;4133;4548;4565;4844;6148;7131,uuuuuuuuuu,1;2;3;4;5;6;7;8;9;10,2;1;3;5;4;7;6;8;10;9,9,1;4;6;9,0.056373,True,u,7131,8,10,6148,u,1,True,STALE_WINS
509,1,2310,u,1,1,0,-,-,False,u,2310,0,1,2310,u,1,False,MATCH
9,5,2311;2980;3815;6006;6860,uuuuu,1;2;3;4;5,1;2;4;3;5,4,3,0.557691,False,u,6860,4,5,6860,u,1,False,MATCH
1210,4,2312;6164;6671;7094,cuuu,1;2;3;4,1;2;4;3,3,3,0.011568,True,u,7094,2,4,6671,u,1,True,STALE_WINS
202,6,2313;3359;3728;4146;5732;6142,uuuuuu,1;2;3;4;5;6,1;2;4;3;5;6,5,3,0.608738,False,u,6142,5,6,6142,u,1,False,MATCH
140,3,2315;2322;5833,uuu,1;2;3,1;2;3,2,-,0.743778,False,u,5833,2,3,5833,u,1,False,MATCH
318,3,2320;3216;5331,uuu,1;2;3,1;2;3,2,-,0.899622,False,u,5331,2,3,5331,u,1,False,MATCH
289,1,2324,u,1,1,0,-,-,False,u,2324,0,1,2324,u,1,False,MATCH
51,2,2325;4175,uu,1;2,1;2,1,-,0.993989,False,u,4175,1,2,4175,u,1,False,MATCH
860,6,2328;3667;5352;5502;5863;5871,uuuuuu,1;2;3;4;5;6,1;2;3;5;6;4,5,4;5,0.234473,True,u,5871,4,6,5863,u,1,True,STALE_WINS
394,2,2329;2738,uu,1;2,1;2,1,-,0.388191,False,u,2738,1,2,2738,u,1,False,MATCH
246,7,2330;4186;5551;5649;6605;7126;7242,uuuuudc,1;2;3;4;5;6;7,1;3;2;4;6;5;7,6,2;5,0.901198,False,c,7242,6,7,7242,c,1,False,MATCH
369,11,2334;2836;3317;3380;3655;4099;4770;5657;6590;6746;7362,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,1;2;3;4;5;6;7;8;9;11;10,10,10,0.076277,True,u,7362,9,11,6746,u,1,True,STALE_WINS
423,22,2336;2932;3456;4236;4462;4593;4952;5173;5540;5543;6092;6136;6263;6346;6441;6624;6636;6672;6763;6976;7092;7257,uuuuuuuuuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22,1;2;3;4;5;6;8;7;9;11;10;12;14;13;16;15;18;17;19;20;21;22,21,7;10;13;15;17,0.845688,False,u,7257,21,22,7257,u,1,False,MATCH
25,1,2338,u,1,1,0,-,-,False,u,2338,0,1,2338,u,1,False,MATCH
99,2,2339;7183,ud,1;2,1;2,1,-,0.603909,False,d,7183,1,2,7183,d,0,False,MATCH
775,10,2340;2464;3658;3818;5152;5444;6070;6348;7227;7265,uuuuuuuuud,1;2;3;4;5;6;7;8;9;10,1;3;4;2;5;6;7;8;9;10,9,2;3,0.920895,False,d,7265,9,10,7265,d,0,False,MATCH
870,3,2342;4520;4643,uuu,1;2;3,1;2;3,2,-,0.592660,False,u,4643,2,3,4643,u,1,False,MATCH
764,4,2343;2433;2772;4999,uuuu,1;2;3;4,1;3;2;4,3,2,0.745331,False,u,4999,3,4,4999,u,1,False,MATCH
837,6,2349;2807;3163;4881;5157;5524,uuuuud,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.446660,False,d,5524,5,6,5524,d,0,False,MATCH
169,3,2350;2559;6270,uuu,1;2;3,1;2;3,2,-,0.947651,False,u,6270,2,3,6270,u,1,False,MATCH
356,3,2351;7064;7199,uuu,1;2;3,2;3;1,2,1;2,0.126718,True,u,7199,1,3,7064,u,1,True,STALE_WINS
973,14,2353;2440;2726;3025;3404;3496;4177;4817;5220;5978;6470;6508;6622;6817,uuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14,1;2;3;4;5;6;7;8;9;10;11;13;14;12,13,12;13,0.142305,True,u,6817,12,14,6622,u,1,True,STALE_WINS
627,2,2355;3578,uu,1;2,2;1,1,1,0.085264,True,u,3578,0,2,2355,u,1,True,STALE_WINS
636,3,2358;2621;7334,uuu,1;2;3,1;3;2,2,2,0.081168,True,u,7334,1,3,2621,u,1,True,STALE_WINS
1134,2,2359;5087,uu,1;2,1;2,1,-,0.777203,False,u,5087,1,2,5087,u,1,False,MATCH
262,3,2365;2709;2937,uuu,1;2;3,1;2;3,2,-,0.482411,False,u,2937,2,3,2937,u,1,False,MATCH
547,1,2368,u,1,1,0,-,-,False,u,2368,0,1,2368,u,1,False,MATCH
779,4,2372;2514;6836;7321,uudc,1;2;3;4,2;1;3;4,3,1,0.304343,False,c,7321,3,4,7321,c,1,False,MATCH
546,4,2377;3153;3741;4815,uuud,1;2;3;4,2;1;3;4,3,1,0.821250,False,d,4815,3,4,4815,d,0,False,MATCH
473,1,2381,u,1,1,0,-,-,False,u,2381,0,1,2381,u,1,False,MATCH
154,3,2386;3940;6021,uuu,1;2;3,1;2;3,2,-,0.769978,False,u,6021,2,3,6021,u,1,False,MATCH
619,12,2394;2614;2637;2866;5047;5449;5627;5674;6048;6421;6888;7292,uuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12,1;3;2;4;6;5;7;8;9;10;11;12,11,2;5,0.538528,False,u,7292,11,12,7292,u,1,False,MATCH
55,11,2396;2635;3415;3467;3875;4745;5359;5787;6300;7254;7268,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,1;3;2;4;6;5;8;7;9;10;11,10,2;5;7,0.623673,False,u,7268,10,11,7268,u,1,False,MATCH
992,5,2397;2471;4697;6501;6785,uuuuu,1;2;3;4;5,2;3;4;1;5,4,1;2;3,0.734802,False,u,6785,4,5,6785,u,1,False,MATCH
1020,1,2399,u,1,1,0,-,-,False,u,2399,0,1,2399,u,1,False,MATCH
1155,1,2401,u,1,1,0,-,-,False,u,2401,0,1,2401,u,1,False,MATCH
166,2,2403;6531,uu,1;2,2;1,1,1,0.110091,True,u,6531,0,2,2403,u,1,True,STALE_WINS
1059,8,2404;3316;3463;4436;5040;5681;5952;6728,uuuuuuud,1;2;3;4;5;6;7;8,1;3;2;5;4;6;7;8,7,2;4,0.872286,False,d,6728,7,8,6728,d,0,False,MATCH
1228,5,2406;4380;4508;4639;5807,cuuuu,1;2;3;4;5,1;2;3;5;4,4,4,0.011903,True,u,5807,3,5,4639,u,1,True,STALE_WINS
564,11,2412;2551;2901;3370;3642;4866;5119;6076;6688;6967;7176,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,2;1;4;3;6;5;7;8;10;9;11,10,1;3;5;9,0.273774,False,u,7176,10,11,7176,u,1,False,MATCH
398,3,2413;3710;6071,uuu,1;2;3,1;3;2,2,2,0.122167,True,u,6071,1,3,3710,u,1,True,STALE_WINS
339,2,2415;6557,uu,1;2,2;1,1,1,0.215908,True,u,6557,0,2,2415,u,1,True,STALE_WINS
415,2,2422;4597,uu,1;2,1;2,1,-,0.318624,False,u,4597,1,2,4597,u,1,False,MATCH
229,3,2423;5186;7160,uuu,1;2;3,1;2;3,2,-,0.606210,False,u,7160,2,3,7160,u,1,False,MATCH
530,7,2425;2494;3015;4773;5074;5365;7260,uuuuuuu,1;2;3;4;5;6;7,1;3;4;2;5;6;7,6,2;3,0.853428,False,u,7260,6,7,7260,u,1,False,MATCH
852,3,2427;2575;6331,uud,1;2;3,1;3;2,2,2,0.033429,True,d,6331,1,3,2575,u,1,True,GHOST
558,8,2429;4112;4228;4287;5528;6138;6545;6601,uuuuuuud,1;2;3;4;5;6;7;8,1;3;2;5;6;4;7;8,7,2;4;5,0.545693,False,d,6601,7,8,6601,d,0,False,MATCH
804,9,2430;2434;3144;3205;3365;3671;6202;6375;6559,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;4;5;6;7;8;9,8,-,0.803360,False,u,6559,8,9,6559,u,1,False,MATCH
155,9,2435;2659;2771;3074;4188;4648;5137;5320;7381,uuuuuuuuu,1;2;3;4;5;6;7;8;9,2;1;3;4;6;5;7;8;9,8,1;5,0.468640,False,u,7381,8,9,7381,u,1,False,MATCH
14,8,2441;3351;3911;4689;5021;6743;7179;7250,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;3;4;5;6;8;7,7,7,0.080676,True,u,7250,6,8,7179,u,1,True,STALE_WINS
489,8,2443;2739;2752;2902;3023;3617;4045;5982,uuuuuuuu,1;2;3;4;5;6;7;8,2;1;4;5;3;6;7;8,7,1;3;4,0.646092,False,u,5982,7,8,5982,u,1,False,MATCH
1005,5,2445;2763;4378;4740;5825,uuuuu,1;2;3;4;5,2;1;3;4;5,4,1,0.888064,False,u,5825,4,5,5825,u,1,False,MATCH
143,6,2454;2774;3867;4943;6596;7041,uuuuuu,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.682561,False,u,7041,5,6,7041,u,1,False,MATCH
1235,10,2455;3227;3396;3836;4781;5024;5866;6465;6515;6602,cuuuuuuuuu,1;2;3;4;5;6;7;8;9;10,1;2;3;4;5;6;7;8;9;10,9,-,0.283180,False,u,6602,9,10,6602,u,1,False,MATCH
58,5,2458;2809;3890;3931;7371,uuuuu,1;2;3;4;5,1;3;2;4;5,4,2,0.938449,False,u,7371,4,5,7371,u,1,False,MATCH
396,1,2461,u,1,1,0,-,-,False,u,2461,0,1,2461,u,1,False,MATCH
1188,3,2463;6281;7110,uuu,1;2;3,1;3;2,2,2,0.237392,True,u,7110,1,3,6281,u,1,True,STALE_WINS
230,3,2466;4920;5301,uuu,1;2;3,1;2;3,2,-,0.552451,False,u,5301,2,3,5301,u,1,False,MATCH
975,4,2467;3078;5108;6391,uudc,1;2;3;4,1;3;2;4,3,2,0.498154,False,c,6391,3,4,6391,c,1,False,MATCH
970,4,2475;4331;7346;7387,uuuu,1;2;3;4,2;1;3;4,3,1,0.495443,False,u,7387,3,4,7387,u,1,False,MATCH
432,7,2476;2920;3519;4064;4805;5895;7402,uuuuuuu,1;2;3;4;5;6;7,2;1;3;5;4;7;6,6,1;4;6,0.114097,True,u,7402,5,7,5895,u,1,True,STALE_WINS
654,10,2478;2565;2757;3557;3956;4469;6075;6373;6387;7173,uuuuuuuuuu,1;2;3;4;5;6;7;8;9;10,1;2;3;4;6;5;7;8;9;10,9,5,0.781074,False,u,7173,9,10,7173,u,1,False,MATCH
106,2,2479;4767,uu,1;2,1;2,1,-,0.406947,False,u,4767,1,2,4767,u,1,False,MATCH
1111,7,2481;4325;4879;5402;5929;6766;6979,uuuuuuu,1;2;3;4;5;6;7,2;3;1;4;5;6;7,6,1;2,0.658848,False,u,6979,6,7,6979,u,1,False,MATCH
589,2,2483;5954,uu,1;2,1;2,1,-,0.335796,False,u,5954,1,2,5954,u,1,False,MATCH
989,5,2484;2602;4092;4200;5077,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.306241,False,u,5077,4,5,5077,u,1,False,MATCH
603,2,2490;5999,uu,1;2,1;2,1,-,0.995593,False,u,5999,1,2,5999,u,1,False,MATCH
742,7,2495;3882;5070;5685;6440;6737;6981,uuuuuud,1;2;3;4;5;6;7,1;2;3;4;5;6;7,6,-,0.754312,False,d,6981,6,7,6981,d,0,False,MATCH
1092,7,2496;2651;4176;5099;5248;5507;6527,uuuuuuu,1;2;3;4;5;6;7,1;2;4;3;5;6;7,6,3,0.811214,False,u,6527,6,7,6527,u,1,False,MATCH
625,8,2498;2724;2927;3119;3895;4716;5584;7407,uuuuuuud,1;2;3;4;5;6;7;8,1;2;4;3;5;7;8;6,7,3;6;7,0.185717,True,d,7407,6,8,5584,u,1,True,GHOST
650,2,2502;6939,uu,1;2,2;1,1,1,0.036104,True,u,6939,0,2,2502,u,1,True,STALE_WINS
206,9,2505;2914;3767;4035;4777;5290;5446;6732;7188,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;4;3;5;7;6;8;9,8,3;6,0.500396,False,u,7188,8,9,7188,u,1,False,MATCH
493,5,2507;5512;6616;6856;7184,uuuuu,1;2;3;4;5,2;1;3;5;4,4,1;4,0.128039,True,u,7184,3,5,6856,u,1,True,STALE_WINS
1129,2,2511;5975,ud,1;2,1;2,1,-,0.311738,False,d,5975,1,2,5975,d,0,False,MATCH
807,5,2515;3686;4124;4323;5796,uuudc,1;2;3;4;5,1;2;3;5;4,4,4,0.127938,True,c,5796,3,5,4323,d,0,True,MISSING_CURRENT
481,2,2519;6476,uu,1;2,2;1,1,1,0.232735,True,u,6476,0,2,2519,u,1,True,STALE_WINS
1165,3,2525;2594;3829,udc,1;2;3,1;2;3,2,-,0.267921,False,c,3829,2,3,3829,c,1,False,MATCH
361,1,2528,u,1,1,0,-,-,False,u,2528,0,1,2528,u,1,False,MATCH
552,7,2532;2919;2982;3412;5335;6240;6503,uuuuuuu,1;2;3;4;5;6;7,1;2;3;5;4;6;7,6,4,0.865578,False,u,6503,6,7,6503,u,1,False,MATCH
516,3,2536;5292;7149,uuu,1;2;3,1;2;3,2,-,0.421187,False,u,7149,2,3,7149,u,1,False,MATCH
326,2,2540;6245,uu,1;2,1;2,1,-,0.398294,False,u,6245,1,2,6245,u,1,False,MATCH
39,5,2542;2609;6618;6818;7067,uuuuu,1;2;3;4;5,2;1;4;5;3,4,1;3;4,0.119588,True,u,7067,3,5,6818,u,1,True,STALE_WINS
68,4,2545;3032;3665;4550,uuuu,1;2;3;4,1;3;2;4,3,2,0.782835,False,u,4550,3,4,4550,u,1,False,MATCH
732,2,2548;5591,ud,1;2,1;2,1,-,0.344967,False,d,5591,1,2,5591,d,0,False,MATCH
551,6,2552;3407;5205;5835;6144;7314,uuuuuu,1;2;3;4;5;6,1;3;2;5;6;4,5,2;4;5,0.048654,True,u,7314,4,6,6144,u,1,True,STALE_WINS
1022,5,2556;3894;4063;5313;6524,uuudc,1;2;3;4;5,1;2;3;4;5,4,-,0.928358,False,c,6524,4,5,6524,c,1,False,MATCH
321,7,2560;3782;4540;4699;5221;6463;7298,uuuuuuu,1;2;3;4;5;6;7,2;3;4;1;5;7;6,6,1;2;3;6,0.015957,True,u,7298,5,7,6463,u,1,True,STALE_WINS
418,10,2564;2918;4001;4232;4430;5481;5899;5974;6105;6987,uuuuuuuuuu,1;2;3;4;5;6;7;8;9;10,1;2;3;4;5;6;7;8;9;10,9,-,0.853219,False,u,6987,9,10,6987,u,1,False,MATCH
